LineID	ControlName	English	French	German	Italian	Japanese	Korean	Russian	Spanish	Brazilian	Polish	Tags
8405	DF_CHALLENGE_TITLE_HENRIETTA	Henrietta's Design	Plan d'Henrietta	Henriettas Plan	Il piano di Henrietta	ヘンリエッタの策略	헨리에타의 디자인	План Генриетты	Diseño de Henrietta	Design da Henrietta	Projekt Henrietty	DF,POPUP,CHPOP
8406	DF_CHALLENGE_RULES_CONTENT_HENRIETTA	All tanks cost 1 less energy point and Goth Kids have +50% HP. Henrietta is automatically added to your Chaos deck!	Tous les tanks coûtent 1 point d'énergie en moins et les enfants gothiques ont +50 % de PV. Henrietta est automatiquement ajoutée à ton deck Chaos !	Alle Tanks kosten 1 Energiepunkt weniger und Gothic-Kids verfügen über +50 % TP. Henrietta wird automatisch in dein Chaos-Deck aufgenommen!	Tutti i Tank costano 1 punto energia in meno e i Ragazzi Goth hanno +50% salute. Henrietta viene aggiunta automaticamente al tuo mazzo Caos!	すべてのタンクのエネルギーコストが-1になり、ゴスキッズのHPが+50％になる。ヘンリエッタが自動的にカオスデッキに追加！	모든 수비형 캐릭터에 필요한 에너지가 하나 줄어들고, 고스족의 체력이 50% 증가합니다. 헨리에타가 자동으로 카오스 덱에 추가됩니다!	Танки стоят на 1 единицу энергии меньше, а здоровье детей-готов увеличивается на 50%. Генриетта автоматически добавляется в колоду режима «Хаос».	Todos los tanques cuestan un punto menos de energía y los niños góticos tienen 50 % más de vida. ¡Henrietta se añade automáticamente a tu mazo de caos!	Todos os tanques custam menos 1 ponto de energia. As Crianças Góticas têm +50% de PV. A Henrietta é adicionada automaticamente ao seu baralho de Caos!	Wszystkie tanki kosztują 1 punkt energii mniej, a gotyckie dzieciaki mają +50% PZ. Henrietta automatycznie trafia do twojej talii chaosu!	DF,POPUP,CHPOP
8407	DF_CHALLENGE_TITLE_ALLGOTH	The Goth Kids	Les enfants gothiques	Die Gothic-Kids	I Ragazzi Goth	ゴスキッズ	고스족	Дети-готы	Los niños góticos	As Crianças Góticas	Gotyckie dzieciaki	DF,POPUP,CHPOP
8408	DF_CHALLENGE_RULES_CONTENT_ALLGOTH	Goth Kids cost 1 less energy point and have special levels. All goth kids are automatically added to your Chaos deck!	Les enfants gothiques coûtent 1 point d'énergie en moins et ont des niveaux spéciaux. Tous les enfants gothiques sont automatiquement ajoutés à ton deck Chaos !	Die Gothic-Kids kosten einen Energiepunkt weniger und verfügen über besondere Level. Alle Gothic-Kids werden automatisch in dein Chaos-Deck aufgenommen.	I Ragazzi Goth costano 1 punto energia in meno e hanno livelli speciali. Tutti i Ragazzi Goth vengono aggiunti automaticamente al tuo mazzo Caos!	ゴスキッズのエネルギーコストが-1になり、特別なレベルを持つ。すべてのゴスキッズが自動的にカオスデッキに追加！	고스족에 필요한 에너지가 하나 줄어들고 특별 레벨을 받습니다. 모든 고스족이 자동으로 카오스 덱에 추가됩니다!	Дети-готы стоят на 1 единицу энергии меньше и получают особые уровни. Все дети-готы автоматически добавляются в колоду режима «Хаос».	Los niños góticos cuestan un punto menos de energía y tienen niveles especiales. ¡Todos los niños góticos se añaden automáticamente a tu mazo de caos!	As Crianças Góticas custam menos 1 ponto de energia e têm níveis especiais. Todas as Crianças Góticas são adicionadas automaticamente ao seu baralho de Caos!	Gotyckie dzieciaki kosztują 1 punkt energii mniej i mają specjalne poziomy. Wszystkie gotyckie dzieciaki automatycznie trafiają do twojej talii chaosu!	DF,POPUP,CHPOP
8435	DF_CHALLENGE_TITLE_STORY	Storytelling	Conte	Geschichtenerzähler	Cantastorie	弾き語り	이야기보따리	Сказания	Cuentacuentos	Contar Histórias	Gawędziarstwo	DF,POPUP,CHPOP
8436	DF_CHALLENGE_RULES_CONTENT_STORY	Adventure and Mystical fighters have increased stats. Storyteller Jimmy costs 1 energy point and Ike cards have their damage boosted	Les stats des guerriers aventure et mystiques sont augmentées. Jimmy le Conteur coûte 1 point d'énergie et les cartes Ike ont leurs dégâts augmentés.	Karten aus dem Motto Abenteuer und Mystiker verfügen über erhöhte Werte. Geschichtenerzähler Jimmy kostet 1 Energiepunkt und Ike-Karten erhalten einen Schadensboost.	I guerrieri Avventura e Mistico hanno statistiche aumentate. Jimmy Cantastorie costa 1 punto energia e le carte Ike hanno il danno aumentato.	冒険と神秘ファイターはステータスがアップする。弾き語り師ジミーのエネルギーコストは1になり、「アイク」カードはダメージが増加する。	모험 및 신화 공격형 캐릭터의 능력치가 증가합니다. 이야기꾼 지미는 1 에너지를 소모하고 아이크 카드의 공격력이 강화됩니다	У бойцов тем «Приключение» и «Мистика» увеличены характеристики. Сказитель Джимми стоит 1 единицу энергии, а карты с Айком наносят больший урон.	Los luchadores de aventuras y místicos han recibido un aumento en sus estadísticas. Jimmy cuentacuentos cuesta 1 de energía y ha aumentado el daño de las cartas de Ike.	Combatentes de Aventura e Místicos têm Atributos aumentados. O Jimmy Contador de Histórias custa 1 ponto de energia e as cartas do Ike têm dano reforçado	Wojownicy z zestawu przygodowego i mistycznego mają podniesione parametry. Jimmy Bajarz kosztuje 1 punkt energii, a karty Ike'a mają podniesiony parametr obrażeń.	DF,POPUP,CHPOP
8439	DF_CHALLENGE_TITLE_HK2	Alternate Universe	Univers parallèle	Alternatives Universum	Universo alternativo	平行世界	평행우주	Другая вселенная	Universo alternativo	Universo Alternativo	Alternatywny wszechświat	DF,POPUP,CHPOP
8440	DF_CHALLENGE_RULES_CONTENT_HK2	Ranged Superheroes cards cost one less energy point and have double the damage. Alternate Human Kite is automatically added to your Chaos deck!	Les cartes de super-héros à distance coûtent 1 point d'énergie de moins et infligent le double de dégâts. L'Homme cerf-volant parallèle est automatiquement ajouté à ton deck Chaos !	Die Fernkampf-Superheldenkarten kosten 1 Energiepunkt weniger und richten den doppelten Schaden an. Alternate Human Kite wird deinem Chaos-Deck automatisch hinzugefügt.	Le carte Supereroi da distanza costano un punto energia in meno e hanno il doppio del danno. Aquilon Man Alternativo viene aggiunto automaticamente al tuo mazzo Caos!	スーパーヒーローのカードはエネルギーコストが-1され、ダメージが2倍になる。平行世界のヒューマンカイトが自動的にカオスデッキに追加！	원거리 슈퍼히어로 카드에 필요한 에너지가 하나 줄어들고 공격력이 두 배가 됩니다. 이계의 휴먼 카이트가 자동으로 카오스 덱에 추가됩니다!	Бойцы с дальней атакой темы «Супергерои» стоят на 1 единицу энергии меньше и наносят двойной урон. Другой Воздушный Змей автоматически добавляется в колоду режима «Хаос».	Las cartas de superhéroes a distancia cuestan un punto menos de energía y tienen el doble de daño. ¡Cometa Humana Alternativa se añade automáticamente a tu mazo de caos!	Cartas de Super-heróis do tipo Atirador custam menos um ponto de energia e têm o dobro de dano. O Pipa Humana Alternativo é adicionado automaticamente ao seu baralho de Caos!	Superbohaterowie atakujący z dystansu kosztują jeden punkt energii mniej i zadają podwójne obrażenia. Alternatywny Człowiek Latawiec zostaje automatycznie dodany do twojej talii Chaosu!	DF,POPUP,CHPOP
8460	DF_CHALLENGE_TITLE_WOODLAND	The Woodlands	La forêt	Der Wald	Il bosco	森林	삼림 지대	Лесные жители	El bosque	A Floresta	Las	DF,POPUP,CHPOP
8461	DF_CHALLENGE_RULES_CONTENT_WOODLAND	Ranged Neutral characters are summoned with their speed increased and cost 2 energy points. Unholy characters have boosted stats. Woodland Critters are automatically added to your Chaos deck!	Les personnages neutres à distance sont invoqués avec leur vitesse augmentée et coûtent 2 points d'énergie. Les stats des personnages impies sont augmentées. Les Animaux de la forêt sont automatiquement ajoutés à ton deck Chaos.	Neutrale Fernkampfeinheiten erhalten beim Beschwören erhöhtes Tempo und kosten 2 Energiepunkte. Unheilige Charaktere verfügen über erhöhte Werte. Waldtierchen werden deinem Chaos-Deck automatisch hinzugefügt!	I personaggi da distanza Neutrali vengono evocati con la velocità aumentata e costano 2 punti energia. I personaggi sacrileghi hanno statistiche potenziate. Gli Animaletti del bosco vengono aggiunti automaticamente al tuo mazzo Caos!	遠距離のニュートラルキャラクターは召喚時の移動スピードが上がり、エネルギーコストが2になる。邪悪なキャラクターはステータスが増加する。森林のクリッターが自動的にカオスデッキに追加！	원거리 중립 캐릭터는 속도가 빨라진 상태로 소환되며 2 에너지를 소모합니다. 부정한 캐릭터는 능력치가 강화됩니다. 삼림 지대 동물이 자동으로 카오스 덱에 추가됩니다!	После призыва у стрелков нейтральной темы увеличена скорость, а их стоимость равна 2 единицам энергии. У нечестивых персонажей увеличены характеристики. Лесные зверята автоматически добавляются в колоду режима «Хаос».	Los personajes neutrales a distancia se invocan con velocidad aumentada y cuestan 2 puntos de energía. Los personajes impíos tienen estadísticas mejoradas. ¡Los animalitos del bosque se añaden automáticamente a tu mazo de caos!	Personagens Neutros Atiradores são invocados com velocidade aumentada e custam 2 pontos de energia. Personagens profanos têm atributos reforçados. Bichinhos da Floresta são adicionados automaticamente ao seu baralho do Caos!	Zostają przywołane neutralne postaci atakujące z dystansu, ich szybkość zostaje zwiększona i kosztują 2 punkty energii. Piekielne postacie otrzymują premię do statystyk. Leśne Zwierzaki zostają automatycznie dodane do twojej talii chaosu!	DF,POPUP,CHPOP
8470	DF_CHALLENGE_TITLE_HEROISM	Heroism	Héroïsme	Heldentum	Eroismo	ヒロイズム	영웅심	Героизм	Heroísmo	Heroísmo	Heroizm	DF,POPUP,CHPOP
8471	DF_CHALLENGE_RULES_CONTENT_HEROISM	Sci-fi characters cost one less energy point and Superheroes characters have boosted damage and attack range	Les personnages SF coûtent un point d'énergie de moins, et les dégâts et la portée d'attaque des personnages super-héros sont augmentés.	Science-Fiction-Charaktere kosten 1 Energiepunkt weniger und Superhelden-Charaktere erhalten höheren Schaden und mehr Angriffsreichweite.	I personaggi di Fantascienza costano un punto energia in meno e i personaggi Supereroi hanno danno e raggio di attacco aumentati.	SFキャラクターはエネルギーポイントが-1され、スーパーヒーローキャラクターはダメージと攻撃レンジが増加する	SF 캐릭터에 필요한 에너지가 하나 줄어들고 슈퍼히어로 캐릭터의 공격력과 사거리가 강화됩니다	Персонажи темы «НФ» стоят на 1 единицу энергии меньше, а персонажи темы «Супергерои» получают бонус к урону и дальности.	Los personajes de ciencia-ficción cuestan un punto menos de energía y los personajes superhéroes tienen daño y alcance de ataque mejorados.	Personagens de Ficção Científica custam menos um ponto de energia e personagens Super-heróis têm dano e alcance do ataque reforçados.	Postaci SF kosztują o jeden punkt energii mniej, a superbohaterowie otrzymują premię do obrażeń i zasięgu ataku.	DF,POPUP,CHPOP
8472	DF_CHALLENGE_TITLE_AC	Assassin’s Affiliation	Association d'assassins	Assassinenbund	Affiliazione dell'Assassino	アサシン連合	암살자의 유대	Компания киллеров	Pacto de asesinos	Afiliação do Assassino	Asocjacje asasyna	DF,POPUP,CHPOP
8473	DF_CHALLENGE_RULES_CONTENT_AC	All assassins have boosted damage and health. Energy regeneration is doubled	Les dégâts et PV de tous les assassins sont augmentés. La régénération d'énergie est doublée.	Alle Assassinen verfügen über höheren Schaden und mehr Gesundheit. Die Energieregeneration wird verdoppelt.	Tutti gli Assassini hanno danni e salute aumentati. La rigenerazione dell'energia è raddoppiata.	すべてのアサシンはダメージとHPが増加する。エネルギー回復は2倍になる	모든 암살형의 피해량과 체력이 강화됩니다. 에너지 재생이 2배가 됩니다.	Все киллеры получают бонус к урону и здоровью. Восстановление энергии ускоряется вдвое.	Todos los asesinos tienen daño y salud mejorados. Se duplica la regeneración de energía.	Todos os Assassinos têm reforço de dano e Vida. A Energia é regenerada em dobro.	Wszyscy asasyni otrzymują premię do obrażeń i zdrowia. Regeneracja energii zostaje podwojona.	DF,POPUP,CHPOP
